Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      6262;1981-2010;        42;        .4;       1.1;       4.9;       8.8;      13.5;      16.4;      18.5;        18;      13.9;       9.5;       4.4;       1.3;       9.2;
      6263;1981-2010;        42;        .1;         1;       4.9;       8.9;      13.5;      16.7;      18.7;        18;        14;       9.4;         4;       1.2;       9.2;
      6264;1981-2010;        42;        .2;        .3;       3.4;       7.1;      11.4;      14.1;      16.3;      15.9;      12.3;       8.4;         4;        .9;       7.9;
      6265;1981-2010;        42;        .7;       1.3;       4.7;       9.1;        14;      16.7;      19.1;      18.5;      14.3;       9.7;       4.8;       1.4;       9.5;
      6266;1981-2010;        42;         1;       1.3;       4.7;       8.9;      13.6;      16.2;      18.6;      18.1;        14;       9.6;       5.1;       1.8;       9.4;
      6272;1981-2010;        42;       -.1;        .4;       4.1;       8.1;      12.8;      15.6;      17.8;      17.2;      13.2;       8.7;       4.2;        .8;       8.6;
      6273;1981-2010;        42;        .8;       1.4;       4.7;         9;        14;      16.6;        19;      18.4;      14.2;       9.5;       4.9;       1.5;       9.5;
      6275;1981-2010;        42;        .7;       1.5;       5.4;       9.3;      13.9;      16.9;      18.9;      18.4;      14.3;       9.7;       4.7;       1.7;       9.6;
      6304;1981-2010;        46;      -1.7;       -.9;         3;       7.3;      12.2;      15.3;        17;      16.5;      12.6;       7.9;       2.6;       -.6;       7.6;
      6305;1981-2010;        42;        .4;        .9;       4.6;       8.6;      13.3;      15.9;      18.2;      17.7;      13.6;       9.1;       4.6;       1.3;         9;
      6310;1981-2010;        42;        .5;        .9;       3.4;       7.4;      12.1;      15.3;      17.9;      17.6;      13.9;       9.4;       4.7;       1.4;       8.7;
      6312;1981-2010;        42;       -.3;        .4;       4.3;       8.4;      13.3;      16.2;      18.3;      17.8;      13.5;       8.9;       3.8;        .8;       8.8;
      6314;1981-2010;        42;       -.2;        .5;         4;       8.2;      13.2;      15.9;      18.2;      17.8;      13.6;       9.2;       4.1;        .7;       8.8;
      6336;1981-2010;        42;        .2;        .7;       4.5;       8.5;        13;        16;        18;      17.4;      13.4;         9;       4.2;       1.2;       8.8;
      6337;1981-2010;        42;       2.6;       2.9;         6;       9.5;      13.8;      16.3;      18.5;      17.8;      14.3;      10.5;       6.3;       3.3;      10.2;
      6344;1981-2010;        42;       1.2;       1.8;       5.6;       9.2;      13.8;      16.6;      18.7;      18.2;      14.1;       9.8;       5.2;       2.1;       9.7;
      6346;1981-2010;        42;       -.8;         0;         4;       8.2;        13;        16;        18;      17.5;      13.3;       8.8;       3.3;        .3;       8.5;
      6347;1981-2010;        42;         0;        .7;       4.6;       8.8;      13.4;      16.4;      18.4;      17.8;      13.6;         9;         4;        .9;         9;
      7075;1981-2010;        42;        -1;         0;       4.1;       8.6;      13.6;      16.3;      18.4;      17.7;      13.5;       8.8;       3.4;        .2;       8.6;
      7099;1981-2010;        42;        .9;       1.3;       4.5;       8.6;      13.2;      15.8;        18;      17.6;      13.7;       9.4;       5.1;       1.6;       9.1;
      7105;1981-2010;        42;      -1.1;       -.3;       3.1;       7.2;      12.2;        15;        17;      16.5;      12.8;       8.6;       3.1;       -.3;       7.8;
      7106;1981-2010;        42;       1.9;       2.1;       5.3;       8.9;      13.3;      15.9;      18.1;      17.7;      13.9;       9.9;       5.6;       2.6;       9.6;
      7135;1981-2010;        46;       -.9;         0;         4;       7.9;      12.7;      15.9;      17.9;      17.3;      13.2;       8.8;       3.2;        .2;       8.3;
      7187;1981-2010;        42;        .8;       1.4;       5.2;         9;      13.5;      16.6;      18.6;        18;      13.9;       9.5;       4.8;       1.8;       9.4;
      7244;1981-2010;        46;         0;        .5;       3.6;         8;      13.1;      15.8;      18.2;      17.6;      13.5;       8.9;       4.1;        .8;       8.7;
      7298;1981-2010;        42;       1.4;       1.5;       3.8;       7.5;      11.7;      14.6;        17;      16.8;      13.5;       9.5;       5.2;       2.1;       8.7;
      7319;1981-2010;        42;       -.7;        .3;       4.3;       8.6;      13.2;      16.3;      18.3;      17.8;      13.5;       8.8;       3.5;        .4;       8.7;
      7321;1981-2010;        42;        .4;         1;       4.6;       8.9;      13.6;      16.3;      18.6;      18.1;        14;       9.4;       4.7;       1.2;       9.2;
      7325;1981-2010;        42;      -9.9;     -10.7;      -9.1;      -6.2;      -1.4;       1.4;       3.8;       3.8;        .9;      -1.6;      -6.6;      -9.2;      -3.7;
      7329;1981-2010;        42;        -1;       -.5;         3;       7.2;        12;      14.8;        17;      16.5;      12.6;       8.2;       3.2;       -.1;       7.7;
      7330;1981-2010;        42;       1.7;       1.9;       5.1;       8.6;        13;      15.6;      17.7;      17.1;      13.5;       9.6;       5.5;       2.5;       9.3;
      7331;1981-2010;        42;       -.7;         0;       4.1;       8.2;        13;        16;        18;      17.4;      13.1;       8.6;       3.4;        .4;       8.4;
      7341;1981-2010;        42;       1.8;       2.6;       6.5;      10.4;      14.9;      17.9;        20;      19.4;      15.1;      10.5;       5.7;       2.6;      10.6;
      7343;1981-2010;        42;      -2.4;      -2.1;       1.1;       5.5;      10.4;      13.1;      15.2;        15;        11;       6.7;       1.7;      -1.7;       6.1;
      7350;1981-2010;        42;      -2.3;      -1.6;       2.2;       6.6;      11.8;      14.7;      16.6;        16;      11.9;       7.4;       2.1;      -1.1;         7;
      7351;1981-2010;        42;       -.2;        .4;       3.3;       7.8;      12.6;      15.3;      17.8;      17.3;      13.4;       8.8;       3.8;        .6;       8.4;
      7364;1981-2010;        42;       1.1;       1.7;       5.3;       9.6;      14.4;      17.2;      19.6;      19.2;      14.8;      10.2;       5.2;       1.8;        10;
      7367;1981-2010;        42;       1.1;       1.5;       4.8;       8.7;      13.2;      15.7;        18;      17.5;      13.8;       9.6;       5.2;       1.9;       9.3;
      7368;1981-2010;        42;       -.2;        .4;       3.9;         8;      12.6;      15.4;      17.6;      17.1;      13.1;       8.7;         4;        .7;       8.5;
      7369;1981-2010;        42;       -.7;        .1;       3.9;         8;      12.8;      15.8;      17.9;      17.4;      13.1;       8.5;       3.3;        .3;       8.4;
      7370;1981-2010;        42;      -1.9;      -1.1;       2.9;       7.5;      12.6;      15.4;      17.3;      16.8;      12.6;       7.9;       2.5;       -.9;       7.6;
      7373;1981-2010;        42;       2.7;       2.7;       5.1;       8.3;      12.2;        15;      17.5;      17.7;      14.9;        11;       6.8;       3.6;       9.8;
      7374;1981-2010;        42;       2.5;       2.8;       5.9;       9.4;      13.7;      16.2;      18.4;      17.8;      14.4;      10.5;       6.2;       3.2;      10.1;
      7389;1981-2010;        42;        .1;        .9;       4.1;       8.8;      13.8;      16.4;      18.9;      18.2;      13.9;       9.2;       4.3;        .9;       9.1;
      7393;1981-2010;        42;        .2;         1;       4.5;       9.1;      14.1;      16.8;      19.1;      18.5;      14.2;       9.6;       4.5;       1.1;       9.4;
      7394;1981-2010;        42;      -2.1;      -1.4;       2.2;       6.5;      11.4;      14.1;      16.2;      15.7;      11.8;       7.3;       2.2;      -1.1;       6.9;
      7395;1981-2010;        42;      -1.3;         0;       4.4;       8.9;        14;      16.7;      18.6;        18;      13.7;       8.9;       3.5;         0;       8.8;
      7396;1981-2010;        42;        -2;      -1.6;       1.8;       5.5;      10.3;      12.9;      15.1;      14.8;      11.3;       7.1;         2;      -1.1;       6.3;
      7403;1981-2010;        42;      -1.4;       -.6;       3.2;       7.2;      12.1;      15.1;      17.2;      16.5;      12.6;       8.4;       2.7;       -.3;       7.8;
      7410;1981-2010;        42;       -.2;        .4;         4;       7.9;      12.4;      15.2;      17.3;      16.8;      12.9;       8.6;       3.8;        .7;       8.3;
      7412;1981-2010;        42;         0;        .5;       4.3;       8.3;      12.7;      15.7;      17.7;      17.2;      13.2;       8.8;         4;         1;       8.6;
      7419;1981-2010;        42;       -.7;       -.1;       3.4;       7.5;      12.4;      15.1;      17.3;      16.9;      12.8;       8.5;       3.5;        .2;       8.1;
      7420;1981-2010;        42;        .2;        .8;       4.3;       8.5;      13.2;        16;      18.2;      17.8;      13.7;       9.3;       4.4;         1;       8.9;
      7424;1981-2010;        42;       -.6;        .4;       4.5;       8.6;      13.6;      16.3;      18.2;      17.7;      13.8;       9.5;       3.8;        .3;       8.8;
      7427;1981-2010;        42;       1.3;       1.6;       4.3;       8.1;      12.5;      15.3;      17.6;      17.2;      13.6;       9.4;       5.1;         2;         9;
      7428;1981-2010;        42;       -.8;       -.2;       3.6;       7.8;      12.7;      15.4;      17.5;        17;      12.9;       8.3;       3.4;        .1;       8.1;
      7431;1981-2010;        42;       -.9;       -.1;       3.8;       7.9;      12.8;      15.7;      17.8;      17.2;      13.1;       8.8;       3.3;        .1;       8.3;
      7432;1981-2010;        42;       1.1;       1.4;       4.6;       8.7;      13.3;        16;      18.2;      17.7;      13.7;       9.4;       4.9;       1.8;       9.3;
     13670;1981-2010;        42;       3.3;       3.7;       6.8;      10.3;      14.6;      17.1;      19.4;      18.9;      15.3;      11.3;         7;         4;        11;
     13674;1981-2010;        42;       1.1;       2.1;       5.7;       9.6;      14.1;      17.1;      19.3;      18.7;      14.5;        10;       5.1;       2.2;        10;
     13675;1981-2010;        42;       1.7;       2.1;       5.3;       9.1;      13.5;      16.1;      18.3;      17.9;      14.1;        10;       5.7;       2.5;       9.7;
     13696;1981-2010;        42;       2.8;       3.1;       6.3;       9.7;        14;      16.6;      18.9;      18.2;      14.5;      10.7;       6.5;       3.4;      10.4;
     13700;1981-2010;        42;         2;       2.3;       5.5;       8.9;      13.2;      15.8;        18;      17.4;      13.8;      10.1;       5.8;       2.7;       9.7;
     13710;1981-2010;        42;      -1.3;       -.3;       3.9;       8.4;      13.4;      16.2;      18.2;      17.6;      13.3;       8.8;       3.3;         0;       8.5;
     13711;1981-2010;        42;       -.2;        .5;       4.1;       8.3;      13.1;      15.9;      18.1;      17.6;      13.4;         9;       4.1;        .7;       8.7;
     13713;1981-2010;        42;        .5;         1;       4.1;       7.7;      12.2;      14.6;      16.8;      16.4;      12.8;       8.8;       4.4;       1.3;       8.4;
     13776;1981-2010;        46;       1.7;       1.9;       5.1;         9;      13.5;        16;      18.2;      17.9;      14.1;       9.9;       5.6;       2.3;       9.6;
     13777;1981-2010;        42;       1.1;       1.4;       4.7;         9;      13.7;      16.2;      18.6;      18.1;      14.1;       9.6;         5;       1.7;       9.4;
     13965;1981-2010;        42;       -.5;        .2;       3.7;       7.4;        12;      15.2;      17.4;      16.7;      12.8;       8.6;       3.4;        .5;       8.1;
     14138;1981-2010;        42;        .1;        .9;       4.4;       9.1;      14.1;      16.7;      19.1;      18.6;      14.3;       9.5;       4.3;        .9;       9.3;
     14311;1981-2010;        46;       -.2;        .3;       3.5;       6.7;      11.2;        14;      16.1;      15.7;      12.1;       8.3;       3.7;        .7;       7.7;
     15000;1981-2010;        42;       2.5;       2.8;         6;       9.1;      13.3;        16;      18.1;      17.7;      14.4;      10.6;       6.2;       3.3;        10;
     15207;1981-2010;        42;        .2;        .6;       4.2;         8;      12.5;      15.2;      17.3;      16.9;      13.1;       8.8;       4.2;       1.1;       8.5;
